,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
1247,IBLT,300,300,10000,True,24609.0,4505.0,0.390657,0.074711,4.8e-05
1248,IBLT,300,300,10000,True,4505.0,24609.0,0.277743,27.5032,0.019715
1249,IBLT,300,300,10000,True,24609.0,4505.0,0.390796,0.074009,4.5e-05
1250,IBLT,300,300,10000,True,4505.0,24609.0,0.276083,27.6162,0.018544
1251,IBLT,300,300,10000,True,24609.0,4505.0,0.392816,0.064723,4.5e-05
1252,IBLT,300,300,10000,True,4505.0,24609.0,0.274742,27.5123,0.018482
1253,IBLT,300,300,10000,True,24609.0,4505.0,0.373397,0.064316,4.5e-05
1254,IBLT,300,300,10000,True,4505.0,24609.0,0.274916,0.137948,0.018446
1255,IBLT,300,300,10000,True,24609.0,4505.0,0.765953,0.09431,4.4e-05
1256,IBLT,300,300,10000,True,4505.0,24609.0,0.271845,27.1351,0.018534
1257,IBLT,300,300,10000,True,24609.0,4505.0,0.386714,0.093819,4.6e-05
1258,IBLT,300,300,10000,True,4505.0,24609.0,0.378622,27.2166,0.01843
1259,IBLT,300,300,10000,True,24609.0,4505.0,0.48464,0.081014,4.5e-05
1260,Cuckoo,200,200,10000,True,15851.0,30211.0,0.364726,0.124976,0.035817
1261,Cuckoo,200,200,10000,True,30211.0,30225.0,0.520754,0.072934,0.039209
1262,Cuckoo,200,200,10000,True,15851.0,30211.0,0.365507,0.139827,0.034982
1263,Cuckoo,200,200,10000,True,30211.0,30225.0,0.462828,0.08518,0.036943
1264,Cuckoo,200,200,10000,True,15851.0,30211.0,0.364669,0.118611,0.035763
1265,Cuckoo,200,200,10000,True,30211.0,30225.0,0.463812,0.074629,0.035944
1266,Cuckoo,200,200,10000,True,15851.0,30211.0,0.365351,27.8213,0.035121
1267,Cuckoo,200,200,10000,True,30211.0,30225.0,0.467611,0.073408,0.035248
1268,Cuckoo,200,200,10000,True,15851.0,30211.0,0.365448,0.102353,0.035164
1269,Cuckoo,200,200,10000,True,30211.0,30225.0,0.464206,0.062128,0.035142
1270,Cuckoo,200,200,10000,True,15851.0,30211.0,0.365179,0.122859,0.035376
1271,Cuckoo,200,200,10000,True,30211.0,30225.0,0.467734,0.06506,0.035155
1272,Cuckoo,200,200,10000,True,15851.0,30211.0,0.365378,0.119681,0.035103
1273,Cuckoo,200,200,10000,True,30211.0,30225.0,0.465272,0.067016,0.037632
1274,Cuckoo,200,200,10000,True,15851.0,30211.0,0.482551,27.8427,0.037997
1275,Cuckoo,200,200,10000,True,30211.0,30225.0,0.586981,0.087825,0.035949
1276,Cuckoo,200,200,10000,True,15851.0,30211.0,0.364871,0.134983,0.035295
1277,Cuckoo,200,200,10000,True,30211.0,30225.0,0.462674,0.080025,0.03686
1278,Cuckoo,200,200,10000,True,15851.0,30211.0,0.364393,0.13093,0.036162
