,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
264,IBLT,700,700,10000,True,10488.0,57219.0,0.622399,0.0,0.041641
265,IBLT,700,700,10000,True,57219.0,10488.0,1.01169,0.059814,9.5e-05
266,IBLT,700,700,10000,True,10488.0,57219.0,0.678756,0.0,0.041908
267,IBLT,700,700,10000,True,57219.0,10488.0,0.825772,0.072082,0.000104
268,IBLT,700,700,10000,True,10488.0,57219.0,0.688458,0.0,0.041719
269,IBLT,700,700,10000,True,57219.0,10488.0,0.837044,0.078212,0.000101
270,IBLT,700,700,10000,True,10488.0,57219.0,0.64568,0.0,0.041804
271,IBLT,700,700,10000,True,57219.0,10488.0,0.798202,0.087291,0.0001
272,IBLT,700,700,10000,True,10488.0,57219.0,0.785262,0.0,0.042586
273,IBLT,700,700,10000,True,57219.0,10488.0,0.950644,0.071661,0.000103
274,IBLT,700,700,10000,True,10488.0,57219.0,0.65803,0.0,0.041715
275,IBLT,700,700,10000,True,57219.0,10488.0,0.79074,0.064198,0.000101
276,IBLT,700,700,10000,True,10488.0,57219.0,0.781129,0.0,0.04154
277,IBLT,700,700,10000,True,57219.0,10488.0,0.95414,0.087088,0.000104
278,IBLT,700,700,10000,True,10488.0,57219.0,0.746864,0.0,0.041876
279,IBLT,700,700,10000,True,57219.0,10488.0,0.908373,0.064264,9.9e-05
280,IBLT,600,600,10000,True,8995.0,49145.0,0.718479,0.0,0.036495
281,IBLT,600,600,10000,True,49145.0,8995.0,2.731,0.087098,8.8e-05
282,IBLT,600,600,10000,True,8995.0,49145.0,0.691339,0.0,0.036324
283,IBLT,600,600,10000,True,49145.0,8995.0,0.854031,0.088793,8.5e-05
284,IBLT,600,600,10000,True,8995.0,49145.0,0.67112,0.0,0.036258
285,IBLT,600,600,10000,True,49145.0,8995.0,1.4589,0.083906,8.3e-05
286,IBLT,600,600,10000,True,8995.0,49145.0,1.83331,0.0,0.036321
287,IBLT,600,600,10000,True,49145.0,8995.0,2.01399,0.075432,8.3e-05
288,IBLT,600,600,10000,True,8995.0,49145.0,0.640113,0.0,0.036051
289,IBLT,600,600,10000,True,49145.0,8995.0,1.05638,0.082344,8.4e-05
290,IBLT,600,600,10000,True,8995.0,49145.0,1.29265,0.0,0.036582
291,IBLT,600,600,10000,True,49145.0,8995.0,1.5993,0.088752,8.2e-05
292,IBLT,600,600,10000,True,8995.0,49145.0,0.902461,0.0,0.036328
293,IBLT,600,600,10000,True,49145.0,8995.0,1.02402,0.085901,9e-05
294,IBLT,600,600,10000,True,8995.0,49145.0,0.447328,0.0,0.03606
295,IBLT,600,600,10000,True,49145.0,8995.0,0.596154,0.116797,8.4e-05
296,IBLT,600,600,10000,True,8995.0,49145.0,0.488334,0.0,0.036149
297,IBLT,600,600,10000,True,49145.0,8995.0,0.636761,0.060402,8.3e-05
298,IBLT,600,600,10000,True,8995.0,49145.0,0.539792,0.0,0.036729
299,IBLT,600,600,10000,True,49145.0,8995.0,0.787848,0.068083,8.2e-05
300,IBLT,500,500,10000,True,7504.0,40886.0,0.546906,0.0,0.029622
301,IBLT,500,500,10000,True,40886.0,7504.0,0.765863,0.076422,7.7e-05
302,IBLT,500,500,10000,True,7504.0,40886.0,0.470308,0.0,0.029835
303,IBLT,500,500,10000,True,40886.0,7504.0,0.597594,0.081952,7.5e-05
304,IBLT,500,500,10000,True,7504.0,40886.0,1.11584,0.0,0.03041
305,IBLT,500,500,10000,True,40886.0,7504.0,1.24697,0.088369,7.7e-05
306,IBLT,500,500,10000,True,7504.0,40886.0,0.501187,0.0,0.029127
307,IBLT,500,500,10000,True,40886.0,7504.0,0.637669,0.073485,7.4e-05
308,IBLT,500,500,10000,True,7504.0,40886.0,0.562694,0.0,0.029079
309,IBLT,500,500,10000,True,40886.0,7504.0,0.72934,0.076369,7.3e-05
310,IBLT,500,500,10000,True,7504.0,40886.0,0.441307,0.0,0.029891
311,IBLT,500,500,10000,True,40886.0,7504.0,0.591836,0.093083,7.7e-05
312,IBLT,500,500,10000,True,7504.0,40886.0,1.18409,0.0,0.029172
313,IBLT,500,500,10000,True,40886.0,7504.0,9.41367,0.072597,7.6e-05
314,IBLT,500,500,10000,True,7504.0,40886.0,0.965618,0.0,0.029354
315,IBLT,500,500,10000,True,40886.0,7504.0,1.25453,0.063562,7.5e-05
316,IBLT,500,500,10000,True,7504.0,40886.0,0.46155,0.0,0.029257
317,IBLT,500,500,10000,True,40886.0,7504.0,6.93104,0.056766,8.2e-05
318,IBLT,500,500,10000,True,7504.0,40886.0,0.600412,0.0,0.029229
319,IBLT,500,500,10000,True,40886.0,7504.0,1.26487,0.074513,7.1e-05
320,IBLT,400,400,10000,True,6002.0,32824.0,0.733989,0.0,0.02419
321,IBLT,400,400,10000,True,32824.0,6002.0,0.922034,0.060713,5.7e-05
322,IBLT,400,400,10000,True,6002.0,32824.0,1.37863,0.0,0.024353
323,IBLT,400,400,10000,True,32824.0,6002.0,1.50802,0.083734,5.8e-05
324,IBLT,400,400,10000,True,6002.0,32824.0,0.524539,0.0,0.024295
325,IBLT,400,400,10000,True,32824.0,6002.0,0.664631,0.070554,5.8e-05
326,IBLT,400,400,10000,True,6002.0,32824.0,0.488616,0.0,0.024574
327,IBLT,400,400,10000,True,32824.0,6002.0,0.624433,0.065007,5.8e-05
328,IBLT,400,400,10000,True,6002.0,32824.0,0.471999,0.0,0.024212
329,IBLT,400,400,10000,True,32824.0,6002.0,0.584679,0.07753,5.4e-05
330,IBLT,400,400,10000,True,6002.0,32824.0,0.464295,0.0,0.024201
331,IBLT,400,400,10000,True,32824.0,6002.0,1.15469,0.092171,5.6e-05
332,IBLT,400,400,10000,True,6002.0,32824.0,0.493008,0.0,0.024141
333,IBLT,400,400,10000,True,32824.0,6002.0,1.07995,0.073681,5.6e-05
334,IBLT,400,400,10000,True,6002.0,32824.0,1.73548,0.0,0.024187
335,IBLT,400,400,10000,True,32824.0,6002.0,1.84496,0.079127,5.8e-05
336,IBLT,400,400,10000,True,6002.0,32824.0,0.498665,0.0,0.02437
337,IBLT,400,400,10000,True,32824.0,6002.0,0.737647,0.07813,5.6e-05
338,IBLT,400,400,10000,True,6002.0,32824.0,0.587587,0.0,0.024237
339,IBLT,400,400,10000,True,32824.0,6002.0,0.700759,0.072971,5.7e-05
