,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
137,CPI,500,500,10000,True,4062.0,4009.0,0.510001,3.62112,0.001718
138,CPI,500,500,10000,True,4009.0,4062.0,0.52335,0.0,2.61539
139,CPI,500,500,10000,True,4062.0,4009.0,1.69508,3.42923,0.001742
140,CPI,200,200,10000,True,1609.0,1662.0,0.443528,0.0,0.298186
141,CPI,200,200,10000,True,1662.0,1609.0,0.381943,0.529438,0.000729
142,CPI,200,200,10000,True,1609.0,1662.0,3.24173,0.0,0.307753
143,CPI,200,200,10000,True,1662.0,1609.0,0.699874,3.35522,0.000725
144,CPI,200,200,10000,True,1609.0,1662.0,0.72474,0.0,0.301615
145,CPI,200,200,10000,True,1662.0,1609.0,0.514688,135.036,0.000741
146,CPI,200,200,10000,True,1609.0,1662.0,0.683806,0.0,0.302302
147,CPI,200,200,10000,True,1662.0,1609.0,1.28772,0.682468,0.000734
148,CPI,200,200,10000,True,1609.0,1662.0,0.80424,0.0,0.304531
149,CPI,200,200,10000,True,1662.0,1609.0,0.606887,0.759267,0.000749
150,CPI,200,200,10000,True,1609.0,1662.0,1.1394,0.0,0.306252
151,CPI,200,200,10000,True,1662.0,1609.0,0.510995,1.14481,0.00078
152,CPI,200,200,10000,True,1609.0,1662.0,0.486596,0.0,0.296475
153,CPI,200,200,10000,True,1662.0,1609.0,0.389812,0.609931,0.000728
154,CPI,200,200,10000,True,1609.0,1662.0,1.84037,0.0,0.300429
155,CPI,200,200,10000,True,1662.0,1609.0,1.62807,1.19869,0.000729
156,CPI,200,200,10000,True,1609.0,1662.0,0.71363,0.0,0.304192
157,CPI,200,200,10000,True,1662.0,1609.0,1.00299,0.722842,0.000723
158,CPI,200,200,10000,True,1609.0,1662.0,0.68251,0.0,0.30349
159,CPI,200,200,10000,True,1662.0,1609.0,0.682951,0.66165,0.000763
