,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s)
180,CPI,90,90,10000,True,729.0,782.0,0.490583,0.0,27.4834
181,CPI,90,90,10000,True,782.0,729.0,0.378256,0.357672,0.000354
182,CPI,90,90,10000,True,729.0,782.0,0.490677,0.0,27.4842
183,CPI,90,90,10000,True,782.0,729.0,0.378615,0.341703,0.000353
184,CPI,90,90,10000,True,729.0,782.0,0.490436,0.0,27.5141
185,CPI,90,90,10000,True,782.0,729.0,0.378725,0.369375,0.00037
186,CPI,90,90,10000,True,729.0,782.0,0.490438,0.0,27.4915
187,CPI,90,90,10000,True,782.0,729.0,0.378727,0.346251,0.000353
188,CPI,90,90,10000,True,729.0,782.0,0.490929,0.0,0.180455
189,CPI,90,90,10000,True,782.0,729.0,0.378501,0.351303,0.000343
190,CPI,90,90,10000,True,729.0,782.0,0.490535,0.0,27.5118
191,CPI,90,90,10000,True,782.0,729.0,0.378512,0.370355,0.000351
192,CPI,90,90,10000,True,729.0,782.0,0.490657,0.0,0.187312
193,CPI,90,90,10000,True,782.0,729.0,0.378356,0.356209,0.000352
194,CPI,90,90,10000,True,729.0,782.0,0.490421,0.0,27.4715
195,CPI,90,90,10000,True,782.0,729.0,0.37875,0.343733,0.000349
196,CPI,90,90,10000,True,729.0,782.0,0.490687,0.0,0.25978
197,CPI,90,90,10000,True,782.0,729.0,0.378104,0.375132,0.000362
198,CPI,90,90,10000,True,729.0,782.0,0.490279,0.0,27.4065
199,CPI,90,90,10000,True,782.0,729.0,0.378468,0.367302,0.00036
200,CPI,80,80,10000,True,649.0,702.0,0.489315,0.0,0.225646
201,CPI,80,80,10000,True,702.0,649.0,0.377286,0.361668,0.000322
202,CPI,80,80,10000,True,649.0,702.0,0.490547,0.0,0.19941
203,CPI,80,80,10000,True,702.0,649.0,0.377504,0.355808,0.000321
204,CPI,80,80,10000,True,649.0,702.0,0.490554,0.0,0.171464
205,CPI,80,80,10000,True,702.0,649.0,0.377521,0.347828,0.000307
206,CPI,80,80,10000,True,649.0,702.0,0.491611,0.0,27.5096
207,CPI,80,80,10000,True,702.0,649.0,0.377778,0.374181,0.000316
208,CPI,80,80,10000,True,649.0,702.0,0.491716,0.0,0.202866
209,CPI,80,80,10000,True,702.0,649.0,0.377113,0.376582,0.000308
210,CPI,80,80,10000,True,649.0,702.0,0.491758,0.0,0.19728
211,CPI,80,80,10000,True,702.0,649.0,0.377452,0.363252,0.000308
212,CPI,80,80,10000,True,649.0,702.0,0.491732,0.0,0.178537
213,CPI,80,80,10000,True,702.0,649.0,0.37748,0.355245,0.000307
214,CPI,80,80,10000,True,649.0,702.0,0.491684,0.0,27.5809
215,CPI,80,80,10000,True,702.0,649.0,0.377666,0.342468,0.000324
216,CPI,80,80,10000,True,649.0,702.0,0.491732,0.0,0.180289
217,CPI,80,80,10000,True,702.0,649.0,0.377327,0.340666,0.000304
218,CPI,80,80,10000,True,649.0,702.0,0.49161,0.0,27.5546
219,CPI,80,80,10000,True,702.0,649.0,0.377783,0.354758,0.000316
220,CPI,80,80,10000,True,649.0,702.0,0.491536,0.0,0.180571
221,CPI,80,80,10000,True,702.0,649.0,0.377391,0.353429,0.000308
222,CPI,80,80,10000,True,649.0,702.0,0.491608,0.0,27.5086
223,CPI,80,80,10000,True,702.0,649.0,0.377539,0.372714,0.000316
224,CPI,80,80,10000,True,649.0,702.0,0.491718,0.0,0.183061
225,CPI,80,80,10000,True,702.0,649.0,0.377541,0.359583,0.000313
226,CPI,80,80,10000,True,649.0,702.0,0.491665,0.0,0.186567
227,CPI,80,80,10000,True,702.0,649.0,0.376557,0.352836,0.000315
228,CPI,80,80,10000,True,649.0,702.0,0.491496,0.0,27.5762
229,CPI,80,80,10000,True,702.0,649.0,0.377538,0.345907,0.000318
230,CPI,80,80,10000,True,649.0,702.0,0.491472,0.0,27.4829
231,CPI,80,80,10000,True,702.0,649.0,0.377207,0.375113,0.000315
232,CPI,80,80,10000,True,649.0,702.0,0.491642,0.0,27.561
233,CPI,80,80,10000,True,702.0,649.0,0.377594,0.358266,0.000315
234,CPI,80,80,10000,True,649.0,702.0,0.491588,0.0,27.4636
235,CPI,80,80,10000,True,702.0,649.0,0.377634,0.341709,0.000322
236,CPI,80,80,10000,True,649.0,702.0,0.491596,0.0,0.18235
237,CPI,80,80,10000,True,702.0,649.0,0.377633,0.350361,0.000326
238,CPI,80,80,10000,True,649.0,702.0,0.491912,0.0,0.179836
239,CPI,80,80,10000,True,702.0,649.0,0.377627,0.358111,0.000314
240,CPI,80,80,10000,True,649.0,702.0,0.491722,0.0,0.266638
241,CPI,80,80,10000,True,702.0,649.0,0.377222,0.349487,0.000314
242,CPI,80,80,10000,True,649.0,702.0,0.491772,0.0,0.167425
243,CPI,80,80,10000,True,702.0,649.0,0.377811,0.342247,0.000319
244,CPI,80,80,10000,True,649.0,702.0,0.491788,0.0,0.187678
245,CPI,80,80,10000,True,702.0,649.0,0.377664,0.359598,0.000309
246,CPI,80,80,10000,True,649.0,702.0,0.491734,0.0,0.162758
247,CPI,80,80,10000,True,702.0,649.0,0.37785,0.338723,0.000308
248,CPI,80,80,10000,True,649.0,702.0,0.491457,0.0,27.6031
249,CPI,80,80,10000,True,702.0,649.0,0.377701,0.371715,0.000323
250,CPI,80,80,10000,True,649.0,702.0,0.491455,0.0,0.203363
251,CPI,80,80,10000,True,702.0,649.0,0.377831,0.370533,0.000311
252,CPI,80,80,10000,True,649.0,702.0,0.49158,0.0,0.190179
253,CPI,80,80,10000,True,702.0,649.0,0.37761,0.360632,0.000307
254,CPI,80,80,10000,True,649.0,702.0,0.491783,0.0,0.200518
255,CPI,80,80,10000,True,702.0,649.0,0.377298,0.367818,0.000314
256,CPI,80,80,10000,True,649.0,702.0,0.491736,0.0,27.0919
257,CPI,80,80,10000,True,702.0,649.0,0.377562,0.355708,0.00032
258,CPI,80,80,10000,True,649.0,702.0,0.491511,0.0,27.4087
259,CPI,80,80,10000,True,702.0,649.0,0.377685,0.351268,0.000316
260,CPI,80,80,10000,True,649.0,702.0,0.491773,0.0,0.175032
261,CPI,80,80,10000,True,702.0,649.0,0.377612,0.345198,0.000334
262,CPI,80,80,10000,True,649.0,702.0,0.491741,0.0,0.181192
263,CPI,80,80,10000,True,702.0,649.0,0.377198,0.343022,0.000317
264,CPI,80,80,10000,True,649.0,702.0,0.491739,0.0,27.6025
265,CPI,80,80,10000,True,702.0,649.0,0.377708,0.371454,0.00032
266,CPI,80,80,10000,True,649.0,702.0,0.491919,0.0,27.438
267,CPI,80,80,10000,True,702.0,649.0,0.377408,0.342805,0.000318
268,CPI,80,80,10000,True,649.0,702.0,0.491503,0.0,27.5659
269,CPI,80,80,10000,True,702.0,649.0,0.377533,0.338352,0.000312
270,CPI,80,80,10000,True,649.0,702.0,0.491703,0.0,0.204337
271,CPI,80,80,10000,True,702.0,649.0,0.377845,0.355911,0.000308
272,CPI,80,80,10000,True,649.0,702.0,0.491663,0.0,26.506
273,CPI,80,80,10000,True,702.0,649.0,0.377581,0.374732,0.000311
274,CPI,80,80,10000,True,649.0,702.0,0.491751,0.0,0.193076
275,CPI,80,80,10000,True,702.0,649.0,0.37675,0.368924,0.00033
276,CPI,80,80,10000,True,649.0,702.0,0.49162,0.0,27.4671
277,CPI,80,80,10000,True,702.0,649.0,0.377742,0.340861,0.000315
278,CPI,80,80,10000,True,649.0,702.0,0.491776,0.0,27.5999
279,CPI,80,80,10000,True,702.0,649.0,0.377387,0.364313,0.000315
280,CPI,80,80,10000,True,649.0,702.0,0.49181,0.0,0.163368
281,CPI,80,80,10000,True,702.0,649.0,0.37765,0.342786,0.000309
282,CPI,80,80,10000,True,649.0,702.0,0.491635,0.0,27.4826
283,CPI,80,80,10000,True,702.0,649.0,0.377733,0.371187,0.000313
284,CPI,80,80,10000,True,649.0,702.0,0.49169,0.0,27.4947
285,CPI,80,80,10000,True,702.0,649.0,0.377724,0.375622,0.000314
286,CPI,80,80,10000,True,649.0,702.0,0.491536,0.0,27.4832
287,CPI,80,80,10000,True,702.0,649.0,0.377774,0.346147,0.000315
288,CPI,80,80,10000,True,649.0,702.0,0.491721,0.0,27.5946
289,CPI,80,80,10000,True,702.0,649.0,0.37758,0.374239,0.000317
290,CPI,80,80,10000,True,649.0,702.0,0.491631,0.0,27.4789
291,CPI,80,80,10000,True,702.0,649.0,0.377828,0.345491,0.000338
292,CPI,80,80,10000,True,649.0,702.0,0.49136,0.0,27.5297
293,CPI,80,80,10000,True,702.0,649.0,0.377639,0.34054,0.000315
294,CPI,80,80,10000,True,649.0,702.0,0.491394,0.0,27.6031
295,CPI,80,80,10000,True,702.0,649.0,0.377394,0.365408,0.000327
296,CPI,80,80,10000,True,649.0,702.0,0.491494,0.0,0.229085
297,CPI,80,80,10000,True,702.0,649.0,0.377667,0.35637,0.000455
298,CPI,80,80,10000,True,649.0,702.0,0.491729,0.0,0.208759
299,CPI,80,80,10000,True,702.0,649.0,0.377654,0.374283,0.000338
300,CPI,80,80,10000,True,649.0,702.0,0.491646,0.0,27.459
301,CPI,80,80,10000,True,702.0,649.0,0.377406,0.339523,0.000318
302,CPI,80,80,10000,True,649.0,702.0,0.491403,0.0,27.5903
303,CPI,80,80,10000,True,702.0,649.0,0.377802,0.367964,0.000313
304,CPI,80,80,10000,True,649.0,702.0,0.491744,0.0,0.172618
305,CPI,80,80,10000,True,702.0,649.0,0.377716,0.348921,0.000306
306,CPI,80,80,10000,True,649.0,702.0,0.491669,0.0,27.503
307,CPI,80,80,10000,True,702.0,649.0,0.377727,0.368604,0.000311
308,CPI,80,80,10000,True,649.0,702.0,0.491564,0.0,27.4726
309,CPI,80,80,10000,True,702.0,649.0,0.377495,0.36535,0.000324
310,CPI,80,80,10000,True,649.0,702.0,0.491852,0.0,27.4872
311,CPI,80,80,10000,True,702.0,649.0,0.377829,0.372769,0.000315
312,CPI,80,80,10000,True,649.0,702.0,0.491689,0.0,0.168335
313,CPI,80,80,10000,True,702.0,649.0,0.377838,0.344472,0.000309
314,CPI,80,80,10000,True,649.0,702.0,0.49184,0.0,0.171115
315,CPI,80,80,10000,True,702.0,649.0,0.378186,0.3502,0.000307
316,CPI,80,80,10000,True,649.0,702.0,0.491678,0.0,27.476
317,CPI,80,80,10000,True,702.0,649.0,0.377567,0.352631,0.000315
318,CPI,80,80,10000,True,649.0,702.0,0.491573,0.0,27.4825
319,CPI,80,80,10000,True,702.0,649.0,0.377482,0.348827,0.000316
320,CPI,80,80,10000,True,649.0,702.0,0.491737,0.0,27.4998
321,CPI,80,80,10000,True,702.0,649.0,0.37802,0.361122,0.000336
322,CPI,80,80,10000,True,649.0,702.0,0.491298,0.0,27.4521
323,CPI,80,80,10000,True,702.0,649.0,0.377601,0.369791,0.000312
324,CPI,80,80,10000,True,649.0,702.0,0.491757,0.0,0.175148
325,CPI,80,80,10000,True,702.0,649.0,0.377489,0.351932,0.00031
326,CPI,80,80,10000,True,649.0,702.0,0.491407,0.0,27.4563
327,CPI,80,80,10000,True,702.0,649.0,0.377671,0.340949,0.000317
328,CPI,80,80,10000,True,649.0,702.0,0.491301,0.0,25.6012
329,CPI,80,80,10000,True,702.0,649.0,0.377383,0.377131,0.000318
330,CPI,80,80,10000,True,649.0,702.0,0.491448,0.0,27.491
331,CPI,80,80,10000,True,702.0,649.0,0.377461,0.374567,0.000317
332,CPI,80,80,10000,True,649.0,702.0,0.491546,0.0,27.4676
333,CPI,80,80,10000,True,702.0,649.0,0.377339,0.337938,0.000334
334,CPI,80,80,10000,True,649.0,702.0,0.491575,0.0,0.212491
335,CPI,80,80,10000,True,702.0,649.0,0.377254,0.356075,0.00032
336,CPI,80,80,10000,True,649.0,702.0,0.491574,0.0,27.4827
337,CPI,80,80,10000,True,702.0,649.0,0.377617,0.351991,0.000319
338,CPI,80,80,10000,True,649.0,702.0,0.491864,0.0,27.4882
339,CPI,80,80,10000,True,702.0,649.0,0.377532,0.363468,0.000316
340,CPI,80,80,10000,True,649.0,702.0,0.491556,0.0,0.199257
341,CPI,80,80,10000,True,702.0,649.0,0.37773,0.375039,0.000316
342,CPI,80,80,10000,True,649.0,702.0,0.491452,0.0,27.472
343,CPI,80,80,10000,True,702.0,649.0,0.377942,0.348492,0.00033
344,CPI,80,80,10000,True,649.0,702.0,0.491644,0.0,27.5038
345,CPI,80,80,10000,True,702.0,649.0,0.377646,0.37577,0.000317
346,CPI,80,80,10000,True,649.0,702.0,0.491711,0.0,27.4884
347,CPI,80,80,10000,True,702.0,649.0,0.377696,0.360519,0.000313
348,CPI,80,80,10000,True,649.0,702.0,0.491374,0.0,27.4936
349,CPI,80,80,10000,True,702.0,649.0,0.377102,0.372624,0.000315
350,CPI,80,80,10000,True,649.0,702.0,0.49162,0.0,27.5076
351,CPI,80,80,10000,True,702.0,649.0,0.377527,0.375565,0.000313
352,CPI,80,80,10000,True,649.0,702.0,0.491576,0.0,0.188098
353,CPI,80,80,10000,True,702.0,649.0,0.377636,0.365134,0.00031
354,CPI,80,80,10000,True,649.0,702.0,0.49152,0.0,27.478
355,CPI,80,80,10000,True,702.0,649.0,0.377345,0.356166,0.000315
356,CPI,80,80,10000,True,649.0,702.0,0.49159,0.0,0.182798
357,CPI,80,80,10000,True,702.0,649.0,0.377726,0.341497,0.000312
358,CPI,80,80,10000,True,649.0,702.0,0.491805,0.0,0.169238
359,CPI,80,80,10000,True,702.0,649.0,0.37752,0.343935,0.000307
360,CPI,80,80,10000,True,649.0,702.0,0.491494,0.0,0.24211
361,CPI,80,80,10000,True,702.0,649.0,0.377382,0.369947,0.000308
362,CPI,80,80,10000,True,649.0,702.0,0.491702,0.0,27.4816
363,CPI,80,80,10000,True,702.0,649.0,0.377255,0.350513,0.000314
364,CPI,80,80,10000,True,649.0,702.0,0.491573,0.0,27.4999
365,CPI,80,80,10000,True,702.0,649.0,0.377556,0.371565,0.000314
366,CPI,80,80,10000,True,649.0,702.0,0.491668,0.0,27.4781
367,CPI,80,80,10000,True,702.0,649.0,0.377384,0.345401,0.000315
