,algorithm,server,client,cardinality,success,bytes transmitted,bytes received,communication time(s),idle time(s),computation time(s),latency,uBandwidth,dBandwidth,measuremntsDuration,MasurementsStartedAt
469,Cuckoo,80,80,10000,True,29326.0,29296.0,1.80297,1.06993,0.035013,118.0,-4.0,-4.0,4504.0,2022-06-01 04:48:35
470,Cuckoo,80,80,10000,True,14922.0,29326.0,0.699691,0.0,0.034756,,,,,
471,Cuckoo,80,80,10000,True,29326.0,29296.0,0.788221,0.061255,0.034782,72.1,-4.0,-4.0,4513.0,2022-06-01 04:48:44
472,Cuckoo,80,80,10000,True,14922.0,29326.0,0.414334,0.0,0.03494,,,,,
473,Cuckoo,80,80,10000,True,29326.0,29296.0,0.502041,0.094807,0.035141,95.4,-4.0,-4.0,4505.0,2022-06-01 04:48:51
474,Cuckoo,80,80,10000,True,14922.0,29326.0,0.494636,0.0,0.034841,,,,,
475,Cuckoo,80,80,10000,True,29326.0,29296.0,0.578369,0.096494,0.038805,58.0,-4.0,-4.0,4504.0,2022-06-01 04:48:58
476,Cuckoo,80,80,10000,True,14922.0,29326.0,1.2061,0.0,0.036239,,,,,
477,Cuckoo,80,80,10000,True,29326.0,29296.0,1.28097,0.102958,0.035224,-2.0,-4.0,-4.0,12504.0,2022-06-01 04:49:28
478,Cuckoo,80,80,10000,True,14922.0,29326.0,2.11551,0.0,0.034872,,,,,
479,Cuckoo,80,80,10000,True,29326.0,29296.0,2.27636,1.08751,0.034762,128.0,-4.0,-4.0,4504.0,2022-06-01 04:49:44
480,Cuckoo,70,70,10000,True,14906.0,29280.0,0.456246,0.0,0.035009,,,,,
481,Cuckoo,70,70,10000,True,29280.0,29280.0,0.655771,0.092978,0.036758,55.3,-4.0,-4.0,4504.0,2022-06-01 04:42:45
482,Cuckoo,70,70,10000,True,14906.0,29280.0,0.537086,0.0,0.034501,,,,,
483,Cuckoo,70,70,10000,True,29280.0,29280.0,0.663251,0.088667,0.035034,91.1,-4.0,-4.0,4504.0,2022-06-01 04:42:53
484,Cuckoo,70,70,10000,True,14906.0,29280.0,0.531008,0.0,0.042326,,,,,
485,Cuckoo,70,70,10000,True,29280.0,29280.0,0.62096,0.07925,0.036487,80.9,-4.0,-4.0,4505.0,2022-06-01 04:43:23
486,Cuckoo,70,70,10000,True,14906.0,29280.0,0.536576,0.0,0.034751,,,,,
487,Cuckoo,70,70,10000,True,29280.0,29280.0,0.624041,0.077596,0.035052,80.1,-4.0,-4.0,4505.0,2022-06-01 04:43:53
488,Cuckoo,70,70,10000,True,14906.0,29280.0,0.578676,0.0,0.034759,,,,,
489,Cuckoo,70,70,10000,True,29280.0,29280.0,0.663077,1.06499,0.035072,66.5,-4.0,-4.0,4504.0,2022-06-01 04:44:23
490,Cuckoo,70,70,10000,True,14906.0,29280.0,0.645933,0.0,0.035427,,,,,
491,Cuckoo,70,70,10000,True,29280.0,29280.0,0.781734,1.05986,0.034783,60.1,-4.0,-4.0,4505.0,2022-06-01 04:44:53
492,Cuckoo,70,70,10000,True,14936.0,29280.0,0.521949,0.0,0.035315,,,,,
493,Cuckoo,70,70,10000,True,29280.0,29310.0,0.622369,0.095026,0.034914,96.3,-4.0,-4.0,4504.0,2022-06-01 04:45:23
494,Cuckoo,70,70,10000,True,14906.0,29280.0,1.11822,0.0,0.036118,,,,,
495,Cuckoo,70,70,10000,True,29280.0,29280.0,1.22369,0.092437,0.034809,53.6,-4.0,-4.0,4504.0,2022-06-01 04:45:30
496,Cuckoo,70,70,10000,True,14906.0,29280.0,1.51682,0.0,0.034693,,,,,
497,Cuckoo,70,70,10000,True,29280.0,29280.0,2.17859,63.2586,0.034847,-2.0,-4.0,-4.0,12504.0,2022-06-01 04:46:00
498,Cuckoo,70,70,10000,True,14906.0,29280.0,1.31112,0.0,0.034898,,,,,
499,Cuckoo,70,70,10000,True,29280.0,29280.0,1.4209,1.07444,0.039408,144.0,-4.0,-4.0,4504.0,2022-06-01 04:47:20
500,Cuckoo,60,60,10000,True,14832.0,29221.0,1.53534,0.0,0.036802,,,,,
501,Cuckoo,60,60,10000,True,29221.0,29206.0,1.6968,0.098159,0.035581,63.6,-4.0,-4.0,4504.0,2022-06-01 04:40:00
502,Cuckoo,60,60,10000,True,14832.0,29221.0,0.652197,0.0,0.035211,,,,,
503,Cuckoo,60,60,10000,True,29221.0,29206.0,0.750081,0.075568,0.035313,77.9,-4.0,-4.0,4504.0,2022-06-01 04:40:08
504,Cuckoo,60,60,10000,True,14832.0,29221.0,1.17946,0.0,0.035866,,,,,
505,Cuckoo,60,60,10000,True,29221.0,29206.0,1.26472,0.074428,0.035376,71.8,-4.0,-4.0,4505.0,2022-06-01 04:40:38
506,Cuckoo,60,60,10000,True,14832.0,29221.0,0.648842,0.0,0.035339,,,,,
507,Cuckoo,60,60,10000,True,29221.0,29206.0,0.742396,0.068445,0.035051,69.5,-4.0,-4.0,4505.0,2022-06-01 04:41:08
508,Cuckoo,60,60,10000,True,14832.0,29236.0,0.534683,0.0,0.038623,,,,,
509,Cuckoo,60,60,10000,True,29236.0,29206.0,0.621959,0.082038,0.035334,84.5,-4.0,-4.0,4504.0,2022-06-01 04:41:15
510,Cuckoo,60,60,10000,True,14832.0,29221.0,0.689004,0.0,0.035241,,,,,
511,Cuckoo,60,60,10000,True,29221.0,29206.0,0.779525,0.095545,0.037694,97.1,-4.0,-4.0,4504.0,2022-06-01 04:41:22
512,Cuckoo,60,60,10000,True,14832.0,29221.0,0.527129,0.0,0.035263,,,,,
513,Cuckoo,60,60,10000,True,29221.0,29206.0,0.622414,0.090898,0.036709,93.1,-4.0,-4.0,4504.0,2022-06-01 04:41:29
514,Cuckoo,60,60,10000,True,14832.0,29221.0,0.682234,0.0,0.038081,,,,,
515,Cuckoo,60,60,10000,True,29221.0,29206.0,0.775278,0.077642,0.035132,79.4,-4.0,-4.0,4504.0,2022-06-01 04:41:36
516,Cuckoo,60,60,10000,True,14832.0,29221.0,0.706424,0.0,0.035738,,,,,
517,Cuckoo,60,60,10000,True,29221.0,29206.0,0.924786,0.093664,0.035603,97.2,-4.0,-4.0,4505.0,2022-06-01 04:42:06
518,Cuckoo,60,60,10000,True,14832.0,29221.0,0.405973,0.0,0.035249,,,,,
519,Cuckoo,60,60,10000,True,29221.0,29206.0,0.494719,0.089394,0.035408,90.7,-4.0,-4.0,4505.0,2022-06-01 04:42:36
520,Cuckoo,50,50,10000,True,14785.0,29176.0,0.408821,0.0,0.034568,,,,,
521,Cuckoo,50,50,10000,True,29176.0,29159.0,0.566183,0.068418,0.034886,69.5,-4.0,-4.0,4504.0,2022-06-01 04:34:00
522,Cuckoo,50,50,10000,True,14770.0,29146.0,0.365133,0.0,0.035278,,,,,
523,Cuckoo,50,50,10000,True,29146.0,29144.0,0.461089,0.064407,0.036257,65.8,-4.0,-4.0,4504.0,2022-06-01 04:34:35
524,Cuckoo,50,50,10000,True,14785.0,29146.0,3.70458,0.0,0.034862,,,,,
525,Cuckoo,50,50,10000,True,29146.0,29159.0,3.78197,0.093553,0.035078,94.7,-4.0,-4.0,4505.0,2022-06-01 04:35:05
526,Cuckoo,50,50,10000,True,14770.0,29146.0,0.605515,0.0,0.034836,,,,,
527,Cuckoo,50,50,10000,True,29146.0,29144.0,0.701127,0.092946,0.035064,94.2,-4.0,-4.0,4504.0,2022-06-01 04:35:15
528,Cuckoo,50,50,10000,True,14785.0,29161.0,2.65458,0.0,0.034879,,,,,
529,Cuckoo,50,50,10000,True,29161.0,29159.0,2.75014,130.474,0.034783,-2.0,-4.0,-4.0,12504.0,2022-06-01 04:35:45
530,Cuckoo,50,50,10000,True,14770.0,29161.0,0.68087,0.0,0.034476,,,,,
531,Cuckoo,50,50,10000,True,29161.0,29144.0,0.785052,0.080402,0.037241,123.0,-4.0,-4.0,4504.0,2022-06-01 04:38:13
532,Cuckoo,50,50,10000,True,14770.0,29146.0,0.571954,0.0,0.035308,,,,,
533,Cuckoo,50,50,10000,True,29146.0,29144.0,0.666276,0.061841,0.034912,63.9,-4.0,-4.0,4504.0,2022-06-01 04:38:43
534,Cuckoo,50,50,10000,True,14770.0,29146.0,0.372324,0.0,0.034656,,,,,
535,Cuckoo,50,50,10000,True,29146.0,29144.0,0.461993,0.059661,0.035573,61.2,-4.0,-4.0,4505.0,2022-06-01 04:39:13
536,Cuckoo,50,50,10000,True,14770.0,29161.0,0.44789,0.0,0.034549,,,,,
537,Cuckoo,50,50,10000,True,29161.0,29144.0,0.542662,0.075369,0.034795,77.8,-4.0,-4.0,4504.0,2022-06-01 04:39:20
538,Cuckoo,50,50,10000,True,14770.0,29146.0,1.41566,0.0,0.034795,,,,,
539,Cuckoo,50,50,10000,True,29146.0,29144.0,1.5563,0.092897,0.034601,141.0,-4.0,-4.0,4504.0,2022-06-01 04:39:50
540,Cuckoo,40,40,10000,True,14712.0,29086.0,1.09492,0.0,0.037239,,,,,
541,Cuckoo,40,40,10000,True,29086.0,29086.0,1.24543,1.08817,0.034554,89.2,-4.0,-4.0,4504.0,2022-06-01 04:29:35
542,Cuckoo,40,40,10000,True,14712.0,29086.0,0.815941,0.0,0.036251,,,,,
543,Cuckoo,40,40,10000,True,29086.0,29086.0,0.890843,0.065525,0.03647,67.9,-4.0,-4.0,4504.0,2022-06-01 04:30:12
544,Cuckoo,40,40,10000,True,14712.0,29086.0,1.80041,0.0,0.034891,,,,,
545,Cuckoo,40,40,10000,True,29086.0,29086.0,2.26614,0.070176,0.035707,71.3,-4.0,-4.0,4504.0,2022-06-01 04:30:42
546,Cuckoo,40,40,10000,True,14712.0,29086.0,0.927656,0.0,0.034574,,,,,
547,Cuckoo,40,40,10000,True,29086.0,29086.0,1.02231,0.077533,0.034566,107.0,-4.0,-4.0,4504.0,2022-06-01 04:31:12
548,Cuckoo,40,40,10000,True,14712.0,29086.0,2.20263,0.0,0.03764,,,,,
549,Cuckoo,40,40,10000,True,29086.0,29086.0,2.30174,0.069722,0.035424,72.1,-4.0,-4.0,4505.0,2022-06-01 04:31:42
550,Cuckoo,40,40,10000,True,14712.0,29086.0,1.15897,0.0,0.042038,,,,,
551,Cuckoo,40,40,10000,True,29086.0,29086.0,1.40513,0.083721,0.035198,81.9,-4.0,-4.0,4504.0,2022-06-01 04:32:12
552,Cuckoo,40,40,10000,True,14712.0,29086.0,0.748474,0.0,0.034678,,,,,
553,Cuckoo,40,40,10000,True,29086.0,29086.0,0.886358,0.06908,0.034529,71.4,-4.0,-4.0,4505.0,2022-06-01 04:32:42
554,Cuckoo,40,40,10000,True,14712.0,29086.0,0.492199,0.0,0.039033,,,,,
555,Cuckoo,40,40,10000,True,29086.0,29086.0,0.566459,0.089114,0.034562,90.2,-4.0,-4.0,4504.0,2022-06-01 04:32:51
556,Cuckoo,40,40,10000,True,14712.0,29086.0,0.405736,0.0,0.034526,,,,,
557,Cuckoo,40,40,10000,True,29086.0,29086.0,0.485694,0.09348,0.037277,94.8,-4.0,-4.0,4504.0,2022-06-01 04:33:21
558,Cuckoo,40,40,10000,True,14712.0,29086.0,0.526785,0.0,0.034575,,,,,
559,Cuckoo,40,40,10000,True,29086.0,29086.0,0.618838,0.057435,0.038546,58.8,-4.0,-4.0,4505.0,2022-06-01 04:33:51
560,Cuckoo,30,30,10000,True,14637.0,29026.0,0.445065,0.0,0.03532,,,,,
561,Cuckoo,30,30,10000,True,29026.0,29011.0,0.605073,0.064554,0.035114,66.2,-4.0,-4.0,4504.0,2022-06-01 04:23:43
562,Cuckoo,30,30,10000,True,14652.0,29026.0,0.44534,0.0,0.035058,,,,,
563,Cuckoo,30,30,10000,True,29026.0,29026.0,0.524765,0.092342,0.036336,93.7,-4.0,-4.0,4504.0,2022-06-01 04:23:52
564,Cuckoo,30,30,10000,True,14637.0,29026.0,0.4452,0.0,0.035073,,,,,
565,Cuckoo,30,30,10000,True,29026.0,29011.0,0.525119,0.084776,0.035093,86.8,-4.0,-4.0,4504.0,2022-06-01 04:24:22
566,Cuckoo,30,30,10000,True,14637.0,29026.0,0.404186,0.0,0.036399,,,,,
567,Cuckoo,30,30,10000,True,29026.0,29011.0,0.480017,0.086448,0.04022,127.0,-4.0,-4.0,4504.0,2022-06-01 04:24:30
568,Cuckoo,30,30,10000,True,14637.0,29026.0,12.9322,0.0,0.036227,,,,,
569,Cuckoo,30,30,10000,True,29026.0,29011.0,13.005,0.08692,0.035166,128.0,-4.0,-4.0,4505.0,2022-06-01 04:25:00
570,Cuckoo,30,30,10000,True,14637.0,29026.0,0.647723,0.0,0.04153,,,,,
571,Cuckoo,30,30,10000,True,29026.0,29011.0,0.723662,1.08539,0.035683,86.0,-4.0,-4.0,4505.0,2022-06-01 04:25:30
572,Cuckoo,30,30,10000,True,14637.0,29026.0,1.22341,0.0,0.036777,,,,,
573,Cuckoo,30,30,10000,True,29026.0,29011.0,1.44504,1.16724,0.034961,87.9,-4.0,-4.0,4504.0,2022-06-01 04:25:38
574,Cuckoo,30,30,10000,True,14637.0,29026.0,1.76521,0.0,0.035009,,,,,
575,Cuckoo,30,30,10000,True,29026.0,29011.0,1.84521,63.2395,0.035096,-2.0,-4.0,-4.0,12504.0,2022-06-01 04:26:08
576,Cuckoo,30,30,10000,True,14637.0,29026.0,0.65233,0.0,0.03485,,,,,
577,Cuckoo,30,30,10000,True,29026.0,29011.0,0.728487,0.067286,0.035694,72.3,-4.0,-4.0,4504.0,2022-06-01 04:28:26
578,Cuckoo,30,30,10000,True,14637.0,29026.0,0.514753,0.0,0.037518,,,,,
579,Cuckoo,30,30,10000,True,29026.0,29011.0,0.605249,0.081406,0.035024,82.6,-4.0,-4.0,4504.0,2022-06-01 04:28:56
580,Cuckoo,20,20,10000,True,14547.0,28921.0,0.407325,0.0,0.034648,,,,,
581,Cuckoo,20,20,10000,True,28921.0,28921.0,0.527348,0.087245,0.034765,89.0,-4.0,-4.0,4504.0,2022-06-01 04:21:42
582,Cuckoo,20,20,10000,True,14547.0,28921.0,0.963326,0.0,0.034853,,,,,
583,Cuckoo,20,20,10000,True,28921.0,28921.0,1.04575,0.063784,0.034539,66.4,-4.0,-4.0,4504.0,2022-06-01 04:21:49
584,Cuckoo,20,20,10000,True,14547.0,28921.0,0.484404,0.0,0.036663,,,,,
585,Cuckoo,20,20,10000,True,28921.0,28921.0,0.564252,0.060975,0.035682,68.2,-4.0,-4.0,4504.0,2022-06-01 04:22:19
586,Cuckoo,20,20,10000,True,14547.0,28921.0,0.446438,0.0,0.034583,,,,,
587,Cuckoo,20,20,10000,True,28921.0,28921.0,0.525261,0.070628,0.034843,71.4,-4.0,-4.0,4504.0,2022-06-01 04:22:26
588,Cuckoo,20,20,10000,True,14547.0,28921.0,0.440836,0.0,0.040281,,,,,
589,Cuckoo,20,20,10000,True,28921.0,28921.0,0.525134,0.059726,0.034798,60.8,-4.0,-4.0,4504.0,2022-06-01 04:22:33
590,Cuckoo,20,20,10000,True,14547.0,28921.0,0.527943,0.0,0.03494,,,,,
591,Cuckoo,20,20,10000,True,28921.0,28921.0,0.60542,0.076397,0.034825,77.9,-4.0,-4.0,4504.0,2022-06-01 04:22:41
592,Cuckoo,20,20,10000,True,14547.0,28921.0,0.447,0.0,0.034996,,,,,
593,Cuckoo,20,20,10000,True,28921.0,28921.0,0.519802,0.062751,0.040367,64.3,-4.0,-4.0,4504.0,2022-06-01 04:22:48
594,Cuckoo,20,20,10000,True,14547.0,28921.0,0.446625,0.0,0.035337,,,,,
595,Cuckoo,20,20,10000,True,28921.0,28921.0,0.525034,0.085664,0.035152,87.4,-4.0,-4.0,4504.0,2022-06-01 04:23:18
596,Cuckoo,20,20,10000,True,14547.0,28921.0,0.567821,0.0,0.035354,,,,,
597,Cuckoo,20,20,10000,True,28921.0,28921.0,0.639279,0.070852,0.040914,72.3,-4.0,-4.0,4504.0,2022-06-01 04:23:26
598,Cuckoo,20,20,10000,True,14547.0,28921.0,0.566055,0.0,0.036949,,,,,
599,Cuckoo,20,20,10000,True,28921.0,28921.0,0.644586,0.072709,0.035675,74.0,-4.0,-4.0,4504.0,2022-06-01 04:23:34
600,Cuckoo,10,10,10000,True,14487.0,28861.0,0.64709,0.0,0.035176,,,,,
601,Cuckoo,10,10,10000,True,28861.0,28861.0,0.751853,0.072761,0.035043,74.9,-4.0,-4.0,4505.0,2022-06-01 04:14:06
602,Cuckoo,10,10,10000,True,14487.0,28861.0,0.487903,0.0,0.0341,,,,,
603,Cuckoo,10,10,10000,True,28861.0,28861.0,0.56578,0.069639,0.034422,72.2,-4.0,-4.0,4504.0,2022-06-01 04:14:15
604,Cuckoo,10,10,10000,True,14487.0,28861.0,0.366782,0.0,0.034401,,,,,
605,Cuckoo,10,10,10000,True,28861.0,28861.0,0.444355,0.095678,0.035378,96.8,-4.0,-4.0,4504.0,2022-06-01 04:14:23
606,Cuckoo,10,10,10000,True,14487.0,28861.0,0.566036,0.0,0.036871,,,,,
607,Cuckoo,10,10,10000,True,28861.0,28861.0,0.643659,0.082234,0.036458,83.6,-4.0,-4.0,4504.0,2022-06-01 04:14:32
608,Cuckoo,10,10,10000,True,14487.0,28861.0,0.485195,0.0,0.035778,,,,,
609,Cuckoo,10,10,10000,True,28861.0,28861.0,0.562775,0.08272,0.036327,82.9,-4.0,-4.0,4504.0,2022-06-01 04:14:41
610,Cuckoo,10,10,10000,True,14487.0,28861.0,0.406539,0.0,0.03424,,,,,
611,Cuckoo,10,10,10000,True,28861.0,28861.0,0.484296,0.072156,0.034478,73.5,-4.0,-4.0,4505.0,2022-06-01 04:15:11
612,Cuckoo,10,10,10000,True,14487.0,28861.0,1.04249,0.0,0.035164,,,,,
613,Cuckoo,10,10,10000,True,28861.0,28861.0,1.12501,0.066876,0.034278,67.4,-4.0,-4.0,4504.0,2022-06-01 04:15:18
614,Cuckoo,10,10,10000,True,14487.0,28861.0,324.022,0.0,0.042541,,,,,
615,Cuckoo,10,10,10000,True,28861.0,28861.0,324.125,0.093506,0.034227,-2.0,-4.0,-4.0,12504.0,2022-06-01 04:15:48
616,Cuckoo,10,10,10000,True,14487.0,28861.0,0.567901,0.0,0.033984,,,,,
617,Cuckoo,10,10,10000,True,28861.0,28861.0,0.664697,0.083322,0.034389,84.9,-4.0,-4.0,4504.0,2022-06-01 04:21:26
618,Cuckoo,10,10,10000,True,14487.0,28861.0,0.406663,0.0,0.034257,,,,,
619,Cuckoo,10,10,10000,True,28861.0,28861.0,0.489508,0.061261,0.040167,41.3,-4.0,-4.0,4504.0,2022-06-01 04:21:34
620,Cuckoo,100,100,10000,True,15101.0,29476.0,0.832604,0.0,0.039979,,,,,
621,Cuckoo,100,100,10000,True,29476.0,29475.0,1.0648,0.056725,0.036364,58.5,-4.0,-4.0,4505.0,2022-06-01 04:10:28
622,Cuckoo,100,100,10000,True,15101.0,29476.0,0.833102,0.0,0.035473,,,,,
623,Cuckoo,100,100,10000,True,29476.0,29475.0,0.935734,0.074039,0.034807,76.3,-4.0,-4.0,4504.0,2022-06-01 04:10:35
624,Cuckoo,100,100,10000,True,15086.0,29476.0,1.05522,0.0,0.036512,,,,,
625,Cuckoo,100,100,10000,True,29476.0,29460.0,1.11074,0.08271,0.040434,92.7,-4.0,-4.0,4504.0,2022-06-01 04:11:05
626,Cuckoo,100,100,10000,True,15086.0,29476.0,0.735427,0.0,0.036194,,,,,
627,Cuckoo,100,100,10000,True,29476.0,29460.0,0.823575,0.080284,0.035007,90.7,-4.0,-4.0,4520.0,2022-06-01 04:11:13
628,Cuckoo,100,100,10000,True,15086.0,29476.0,0.777254,0.0,0.03528,,,,,
629,Cuckoo,100,100,10000,True,29476.0,29460.0,0.855419,0.065395,0.034705,96.5,-4.0,-4.0,4504.0,2022-06-01 04:11:20
630,Cuckoo,100,100,10000,True,15086.0,29476.0,0.817605,0.0,0.035036,,,,,
631,Cuckoo,100,100,10000,True,29476.0,29460.0,0.921969,0.067658,0.034847,84.7,-4.0,-4.0,4520.0,2022-06-01 04:11:50
632,Cuckoo,100,100,10000,True,15086.0,29476.0,2.45812,0.0,0.03465,,,,,
633,Cuckoo,100,100,10000,True,29476.0,29460.0,2.54449,0.087942,0.035054,89.3,-4.0,-4.0,4504.0,2022-06-01 04:11:57
634,Cuckoo,100,100,10000,True,15086.0,29476.0,0.417496,0.0,0.035045,,,,,
635,Cuckoo,100,100,10000,True,29476.0,29460.0,0.502791,0.090865,0.035516,92.1,-4.0,-4.0,4529.0,2022-06-01 04:12:27
636,Cuckoo,100,100,10000,True,15086.0,29476.0,0.41569,0.0,0.035097,,,,,
637,Cuckoo,100,100,10000,True,29476.0,29460.0,0.503261,0.076254,0.035004,77.6,-4.0,-4.0,4505.0,2022-06-01 04:12:57
638,Cuckoo,100,100,10000,True,15086.0,29476.0,0.373791,0.0,0.03633,,,,,
639,Cuckoo,100,100,10000,True,29476.0,29460.0,0.46246,0.084595,0.034953,85.8,-4.0,-4.0,4504.0,2022-06-01 04:13:27
640,Cuckoo,0,0,10000,True,14442.0,28816.0,0.344318,0.0,0.036876,,,,,
641,Cuckoo,0,0,10000,True,28816.0,28816.0,0.445455,0.075273,0.035319,76.5,-4.0,-4.0,4504.0,2022-06-01 04:04:36
642,Cuckoo,0,0,10000,True,14442.0,28831.0,0.365314,0.0,0.034715,,,,,
643,Cuckoo,0,0,10000,True,28831.0,28816.0,0.443695,1.0875,0.037384,86.8,-4.0,-4.0,4504.0,2022-06-01 04:04:43
644,Cuckoo,0,0,10000,True,14442.0,28831.0,0.528315,0.0,0.034501,,,,,
645,Cuckoo,0,0,10000,True,28831.0,28816.0,0.605951,0.082454,0.034755,123.0,-4.0,-4.0,4504.0,2022-06-01 04:04:51
646,Cuckoo,0,0,10000,True,14442.0,28816.0,1.48988,0.0,0.034901,,,,,
647,Cuckoo,0,0,10000,True,28816.0,28816.0,1.56707,0.076604,0.034752,78.1,-4.0,-4.0,4504.0,2022-06-01 04:04:58
648,Cuckoo,0,0,10000,True,14442.0,28816.0,0.65309,0.0,0.034747,,,,,
649,Cuckoo,0,0,10000,True,28816.0,28816.0,0.726259,0.05793,0.034662,59.4,-4.0,-4.0,4504.0,2022-06-01 04:05:06
650,Cuckoo,0,0,10000,True,14457.0,28816.0,0.954477,0.0,0.040225,,,,,
651,Cuckoo,0,0,10000,True,28816.0,28831.0,1.04649,0.07664,0.035162,77.9,-4.0,-4.0,4504.0,2022-06-01 04:05:36
652,Cuckoo,0,0,10000,True,14442.0,28816.0,2.53287,0.0,0.035014,,,,,
653,Cuckoo,0,0,10000,True,28816.0,28816.0,2.6032,128.417,0.034727,-2.0,-4.0,-4.0,12505.0,2022-06-01 04:06:06
654,Cuckoo,0,0,10000,True,14442.0,28831.0,0.446203,0.0,0.034591,,,,,
655,Cuckoo,0,0,10000,True,28831.0,28816.0,0.528172,0.08344,0.034952,84.6,-4.0,-4.0,4505.0,2022-06-01 04:09:29
656,Cuckoo,0,0,10000,True,14457.0,28831.0,0.96715,0.0,0.035022,,,,,
657,Cuckoo,0,0,10000,True,28831.0,28831.0,1.04708,1.05762,0.034896,65.9,-4.0,-4.0,4504.0,2022-06-01 04:09:38
658,Cuckoo,0,0,10000,True,14457.0,28816.0,1.35571,0.0,0.035056,,,,,
659,Cuckoo,0,0,10000,True,28816.0,28831.0,1.45415,1.09652,0.034718,93.9,-4.0,-4.0,4504.0,2022-06-01 04:09:47
660,Cuckoo,900,900,10000,True,20813.0,35220.0,0.735065,0.0,0.038214,,,,,
661,Cuckoo,900,900,10000,True,35220.0,35187.0,1.03397,0.099193,0.038469,103.0,-4.0,-4.0,4504.0,2022-06-01 04:02:06
662,Cuckoo,900,900,10000,True,20813.0,35220.0,0.652842,0.0,0.041007,,,,,
663,Cuckoo,900,900,10000,True,35220.0,35187.0,0.753537,0.094738,0.039635,97.0,-4.0,-4.0,4505.0,2022-06-01 04:02:42
664,Cuckoo,900,900,10000,True,20828.0,35220.0,0.522589,0.0,0.048173,,,,,
665,Cuckoo,900,900,10000,True,35220.0,35202.0,0.630642,1.08266,0.038831,95.4,-4.0,-4.0,4515.0,2022-06-01 04:02:49
666,Cuckoo,900,900,10000,True,20813.0,35205.0,0.575572,0.0,0.038254,,,,,
667,Cuckoo,900,900,10000,True,35205.0,35187.0,0.666546,0.06831,0.03852,109.0,-4.0,-4.0,4504.0,2022-06-01 04:02:57
668,Cuckoo,900,900,10000,True,20813.0,35220.0,0.571493,0.0,0.040293,,,,,
669,Cuckoo,900,900,10000,True,35220.0,35187.0,0.666278,0.069865,0.038608,70.8,-4.0,-4.0,4504.0,2022-06-01 04:03:27
670,Cuckoo,900,900,10000,True,20843.0,35205.0,0.577245,0.0,0.038414,,,,,
671,Cuckoo,900,900,10000,True,35205.0,35217.0,0.665703,0.078999,0.039444,80.0,-4.0,-4.0,4504.0,2022-06-01 04:03:34
672,Cuckoo,900,900,10000,True,20813.0,35205.0,0.756908,0.0,0.038628,,,,,
673,Cuckoo,900,900,10000,True,35205.0,35187.0,0.886504,0.060425,0.038703,61.7,-4.0,-4.0,4505.0,2022-06-01 04:04:04
674,Cuckoo,900,900,10000,True,20813.0,35220.0,0.39157,0.0,0.038086,,,,,
675,Cuckoo,900,900,10000,True,35220.0,35187.0,0.513971,0.072208,0.038964,74.1,-4.0,-4.0,4504.0,2022-06-01 04:04:12
676,Cuckoo,900,900,10000,True,20828.0,35205.0,1.13477,0.0,0.03858,,,,,
677,Cuckoo,900,900,10000,True,35205.0,35202.0,1.23373,0.070523,0.03853,72.8,-4.0,-4.0,4504.0,2022-06-01 04:04:18
678,Cuckoo,900,900,10000,True,20828.0,35235.0,0.812199,0.0,0.042557,,,,,
679,Cuckoo,900,900,10000,True,35235.0,35202.0,0.911061,1.07255,0.038377,73.1,-4.0,-4.0,4516.0,2022-06-01 04:04:26
680,Cuckoo,800,800,10000,True,20149.0,34488.0,2.66072,0.0,0.039446,,,,,
681,Cuckoo,800,800,10000,True,34488.0,34523.0,2.85997,1.09197,0.039596,132.0,-4.0,-4.0,4505.0,2022-06-01 03:58:17
682,Cuckoo,800,800,10000,True,20149.0,34488.0,0.498374,0.0,0.038444,,,,,
683,Cuckoo,800,800,10000,True,34488.0,34523.0,0.584472,0.071732,0.03801,72.9,-4.0,-4.0,4505.0,2022-06-01 03:58:56
684,Cuckoo,800,800,10000,True,20149.0,34488.0,0.686533,0.0,0.037838,,,,,
685,Cuckoo,800,800,10000,True,34488.0,34523.0,0.789684,0.093617,0.03815,94.8,-4.0,-4.0,4504.0,2022-06-01 03:59:26
686,Cuckoo,800,800,10000,True,20149.0,34488.0,0.9043,0.0,0.042355,,,,,
687,Cuckoo,800,800,10000,True,34488.0,34523.0,1.20734,0.077685,0.039447,80.0,-4.0,-4.0,4504.0,2022-06-01 03:59:33
688,Cuckoo,800,800,10000,True,20149.0,34488.0,0.744418,0.0,0.040456,,,,,
689,Cuckoo,800,800,10000,True,34488.0,34523.0,0.843371,0.085788,0.038327,64.3,-4.0,-4.0,4504.0,2022-06-01 04:00:03
690,Cuckoo,800,800,10000,True,20149.0,34488.0,1.18632,0.0,0.038122,,,,,
691,Cuckoo,800,800,10000,True,34488.0,34523.0,1.30842,1.08926,0.038151,130.0,-4.0,-4.0,4522.0,2022-06-01 04:00:33
692,Cuckoo,800,800,10000,True,20164.0,34488.0,0.985214,0.0,0.049446,,,,,
693,Cuckoo,800,800,10000,True,34488.0,34538.0,1.10663,0.072617,0.038029,73.9,-4.0,-4.0,4504.0,2022-06-01 04:00:42
694,Cuckoo,800,800,10000,True,20149.0,34488.0,2.29807,0.0,0.038558,,,,,
695,Cuckoo,800,800,10000,True,34488.0,34523.0,5.41236,0.078865,0.038104,80.2,-4.0,-4.0,4518.0,2022-06-01 04:01:12
696,Cuckoo,800,800,10000,True,20164.0,34488.0,0.411459,0.0,0.043619,,,,,
